,link,data,pag,materia_id,jornal,tipo,resumo,ano,mes
0,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMQ==&j=MTI=&p=MjA=&i=MjA4Mzc0NQ==&s=MTQyZDg3ZTFjYzEwYjBjMDNmNjRkNDgxYjZhZTBlN2Q=&tb=cedae,31/01/2018,20,2083745,12,I - Despacho,"DE RESPONSABILIDADE ENTRE A CEDAE E BAN CO MERCANTIL DO BRASIL S.A. PARA PRESTAÇÃO DE SERVI ÇOS DE ARRECADAÇÃO DAS TARIFAS DE ÁGUAS E ESGO TOS ?.



  Id: 2083745",2018,1
1,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMQ==&j=MTI=&p=MjY=&i=MjA4MzgwMA==&s=OGMwYTUzZjEwOWRkODk1ZjNhOTQyNTc3OThhNDQ4MzY=&tb=cedae,31/01/2018,26,2083800,12,I - Extrato de Termo Aditivo,"* INSTRUMENTO:  Aditivo nº 02 ao Contrato CEDAE nº 106/2015 (DG).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a GUAPORÉ EQUIPAMENTOS LTDA EPP",2018,1
2,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMQ==&j=MTI=&p=MjY=&i=MjA4MzgwMQ==&s=YzAyZDYxZDU5NmM0ZmJiOTM1YjA3MzAyNTlmNGU1NGM=&tb=cedae,31/01/2018,26,2083801,12,I - Extrato de Termo Aditivo,": Aditivo nº 01 ao Contrato CEDAE nº 125/2017 (DF).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a LABORINFO TECNOLOGIA DA INFORMAÇÃO LTDA - ME",2018,1
3,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMQ==&j=MTI=&p=MjY=&i=MjA4MzkxMw==&s=OTJkYjE4MTYyZDIyYmYwOWU3ZjgyMDFlM2I4NmJmZGE=&tb=cedae,31/01/2018,26,2083913,12,I - Aviso,": PREGÃO ELETRÔNICO N° 311/2018 - ASL-DP.

  OBJETO: ?CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE CONSULTORIA E ASSESSORIA PARA MIGRAÇÃO DE UNIDADES DA CEDAE",2018,1
4,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMQ==&j=MTI=&p=MjY=&i=MjA4MzkzNg==&s=MjIyOTk0MWVlOWJmNDFjY2I1MGM2NWU3ZGMzM2VhMWE=&tb=cedae,31/01/2018,26,2083936,12,I - Aviso,"ELETRÔNICO N° 317/2018 - ASL-DP.

  OBJETO: ?AQUISIÇÃO DE MEDIDORES DO TIPO MONOJATO ANTI SUPER IMÃ, PARA UTILIZAÇÃO NA REDE DE MICROMEDIÇÃO DA CEDAE",2018,1
5,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMA==&j=MTI=&p=NDc=&i=MjA4MzcyMQ==&s=ZTgzNzg4NjFhZTYwY2MwOTNiODg4YWMxMTYwODI1MDk=&tb=cedae,30/01/2018,47,2083721,12,I - Despacho,". 

  PROCESSO Nº E- 24/004/ 1125/2016 - COMPANHIA ESTADUAL DE GÁS DO RIO DE JANEIRO - CEDAE.

  PROCESSO Nº E- 24/004/ 519/2016 - COMPANHIA ESTADUAL DE GÁS DO RIO",2018,1
6,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0zMA==&j=MTI=&p=NzA=&i=MjA4MzY3MQ==&s=Y2RiMzYxNjZhZjM2MWMwNDkzZmYxN2Y2MGJmOGY0OWM=&tb=cedae,30/01/2018,70,2083671,12,I - Aviso,"ELETRÔNICO N° 316/2018 - ASL-DP.

  Objeto: ?AQUISIÇÃO DE MEDIDORES DO TIPO VOLUMÉTRICO, PARA UTILIZAÇÃO NA REDE DE MICROMEDIÇÃO DA CEDAE ?. 

  DATA DA ETAPA",2018,1
7,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yOQ==&j=MTI=&p=Mg==&i=MjA4MzUxMA==&s=OWRkYzliY2E1MjA2YTI5NDViNDViMjc1NzRiNDE0NjU=&tb=cedae,29/01/2018,2,2083510,12,I - Despacho,". LUIS HENRIQUE A. RAMOS - OAB/SP 286.221.

  PROCESSO N° E-24/004/ 5412/2015 - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTO - CEDAE.

  PROCESSO N° E-24/004/ 527",2018,1
8,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yOQ==&j=MTI=&p=MjU=&i=MjA4MzQ2NA==&s=ZTM4ZDZiNzgzNDA2MjQ5YTViZGE1MTY5YzQ5Mjc2NzA=&tb=cedae,29/01/2018,25,2083464,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,1
9,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yOQ==&j=MTI=&p=MjU=&i=MjA4MzQ2NQ==&s=YTMyODcxMmVlZjk1YWQwNWEwNmQyNDk4MDA4MTdiODE=&tb=cedae,29/01/2018,25,2083465,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,1
10,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yOQ==&j=MTI=&p=MjU=&i=MjA4MzU4OA==&s=OWFkMzM5NzVkYWNmMTJlOTQ0YjVhYTY2NWI2MDUyNGI=&tb=cedae,29/01/2018,25,2083588,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS 

  EXTRATO DE TERMO ADITIVO

  INSTRUMENTO: Aditivo nº 02 ao Contrato CEDAE nº 003-C/2016 (DP).

  PARTES",2018,1
11,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yOQ==&j=MTI=&p=MjU=&i=MjA4MzQ2Mg==&s=OGVkMTFhNTgwM2Q0NTE3ZDlkMGM4MWZhNjU2ODQ1YzE=&tb=cedae,29/01/2018,25,2083462,12,I - Extrato de Termo Aditivo,"CEDAE nº 084/2014 (DG).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a EMISSÃO S/A.

  OBJETO : Prorrogação do prazo contratual.

  PRAZO",2018,1
12,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNg==&j=MTI=&p=MzI=&i=MjA4MzAwNw==&s=ZGZkZDk0NTMxYjdlNzRhMzlkMzE2YzIzOWJiZjIxZTE=&tb=cedae,26/01/2018,32,2083007,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,1
13,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNg==&j=MTI=&p=MzI=&i=MjA4MzEwNA==&s=NzYyZDRmNTE2MmI3MzEyMGE5MzU2MTU5NGQ4NTJjMDM=&tb=cedae,26/01/2018,32,2083104,12,I - Aviso,"no Por tal de Compras Caixa, no endereço eletrônico acima citado ou no si te www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante",2018,1
14,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=OA==&i=MjA4MjkxNg==&s=YjkyYTFiNDBlZjU3NTdkNTg5MDg5MGMwZGQ0ZDNiMTk=&tb=cedae,25/01/2018,8,2082916,12,I - Resolução,"às empresas CEG e CEG RIO, ÁGUAS DE JUTURNAÍBA, PROLAGOS e CEDAE a implantação de programas de integridade, consistindo tal programa no conjunto de mecanismos",2018,1
15,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=Mjg=&i=MjA4MjgzNg==&s=NjM3ZGUzMmY3M2JhZjZkNmRlODhiMzQxNzM2ZDAzZDA=&tb=cedae,25/01/2018,28,2082836,12,I - Ata,"/2017.

  PARTES : Polícia Militar do Estado do Rio de Janeiro (PMERJ) - CNPJ nº 42.498.725/0003-63 (Órgão Gerenciador); Companhia Esta dual de Águas e Esgoto (CEDAE",2018,1
16,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=MzM=&i=MjA4Mjc3Mw==&s=ZDFhOWIyOGE0YWJiYTYwNWY3ZDU2YWVhNTdiNWQ2NTc=&tb=cedae,25/01/2018,33,2082773,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,1
17,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=MzM=&i=MjA4Mjc3Mg==&s=NmFhNjFmNzM1ZWRhY2RlNTVkNjg0NjVhMjBlOWMyYjM=&tb=cedae,25/01/2018,33,2082772,12,I - Extrato de Termo Aditivo,"CEDAE nº 012/2016 (DT).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e as empresas reunidas através do CONSÓRCIO COLLET - PB.

  OBJETO",2018,1
18,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=MzM=&i=MjA4Mjc3NA==&s=ZDc5M2Q5YzU4MWJiZTU1MTBkMzQ5YmIxNzQzYjM4ZDc=&tb=cedae,25/01/2018,33,2082774,12,I - Extrato de Termo Aditivo,"CEDAE nº 011/2016 (DT).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e as empresas reunidas através do CONSÓRCIO TELAR-CON TRACTA.

  OBJETO",2018,1
19,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=MzM=&i=MjA4MjkzMA==&s=Yjk0N2M4ZDU3MmY0MDE2NzIwZjFlM2ZjNjMzMTRmNTM=&tb=cedae,25/01/2018,33,2082930,12,I - Aviso,"completo encontra-se à disposição dos interessados no Portal de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae",2018,1
20,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNQ==&j=MTI=&p=MzM=&i=MjA4MjkzMQ==&s=YzE1YzU1ZTQzOWJkZWE0ODRkZTg3YTlkMzNhZTFjODg=&tb=cedae,25/01/2018,33,2082931,12,I - Aviso,"citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas resmas de papel tamanho A4 - 75g/m², na Av",2018,1
21,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNA==&j=MTI=&p=Mw==&i=MjA4MjYwNg==&s=YzVmNjNlMjRlZjhjYjNiMTA3YjQ1MmY1YzYzMDQ1Yzg=&tb=cedae,24/01/2018,3,2082606,12,I - Despacho,"Nº E- 24/004/ 1990/2016 - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE.

  PROCESSO Nº E- 24/004/ 5855/2015 - CNOVA COMÉRCIO ELETRÔ NICO S/A. DRA",2018,1
22,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNA==&j=MTI=&p=MTM=&i=MjA4Mjg1Mg==&s=NWY5Njk2ZGFiY2UyMGFjMGFiMGMzNzdkMTQxZmI4ZWI=&tb=cedae,24/01/2018,13,2082852,12,I - Extrato de Termo Aditivo,"REMUNERADO DA FAIXA DE DOMÍNIO.

  PARTES: AUTOPISTA FLUMINENSE S/A. e a COMPANHIA ESTA DUAL DE ÁGUAS E ESGOTOS - CEDAE.

  OBJETO: ""Fica substituída a duração",2018,1
23,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yNA==&j=MTI=&p=MTM=&i=MjA4Mjg1Mw==&s=MmIyZTdmMTlkMDJhNzdlNzkxNWJjMmY1ODQ0MTU0MDM=&tb=cedae,24/01/2018,13,2082853,12,I - Extrato de Termo Aditivo,"REMUNERADO DA FAIXA DE DOMÍNIO.

  PARTES: AUTOPISTA FLUMINENSE S/A. e a COMPANHIA ESTA DUAL DE ÁGUAS E ESGOTOS - CEDAE.

  OBJETO: ""Fica substituída a duração",2018,1
24,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMw==&j=MTI=&p=Mw==&i=MjA4MjUwNA==&s=ZTgxYzJlMjMzY2I5ZjAwOTQzMGE4OTQ5NjJhZGVmMWY=&tb=cedae,23/01/2018,3,2082504,12,I - Despacho,"CEDAE - DR. FABIO LUIS FERREIRA DA PAZ - OAB/RJ 105.577.

  PROCESSO N° E-24/004/ 6755/2014 - DARTIGNY COMÉRCIO DE ROUPAS EMPREENDIMENTOS E PART. LTDA",2018,1
25,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMw==&j=MTI=&p=MjU=&i=MjA4MjUxMw==&s=MWUxODRjYmNhNzU3NThhYWYxZTE5NjA2NmZiNzIwYTM=&tb=cedae,23/01/2018,25,2082513,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,1
26,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMw==&j=MTI=&p=MjU=&i=MjA4MjQ1MQ==&s=MzA2ODFlZTVjZmFlYjU4YTM4NzM5ZjgwMDZmOGJhYjU=&tb=cedae,23/01/2018,25,2082451,12,I - Aviso,"-se à disposição dos interessados no Portal de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente",2018,1
27,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMw==&j=MTI=&p=MjU=&i=MjA4MjQzNA==&s=MDFhZWM0M2Q1NTZhNmZiMDk2ZGY5NWNkODk3NzAxNTk=&tb=cedae,23/01/2018,25,2082434,12,I - Aviso,"dos interessados no Portal de Compras Caixa, no endereço eletrônico www.caixa.gov.br ou www.cedae.com.br/licitacao, a Errata 01, com as alterações efetuadas",2018,1
28,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMw==&j=MTI=&p=MjU=&i=MjA4MjUyNg==&s=NjkxMDE0MTg1NGE4NGRmN2ViYjAzMmEwNTgzYWZkYzY=&tb=cedae,23/01/2018,25,2082526,12,I - Aviso,"dos interessados, no site www.cedae.com.br/licitacao, a ERRATA Nº 2 ao edital.

 

 Id: 2082526",2018,1
29,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MTM=&i=MjA4MjEyNg==&s=Y2QxMzYwZmI3NGE4ODA1MDgwMWVhODExNTgyY2JjN2I=&tb=cedae,22/01/2018,13,2082126,12,I - Ato,"DE ESTUDOS TÉCNICOS DE REAVALIAÇÃO E MENSURAÇÃO DO PASSIVO ATUARIAL PRECE, CAC E PRÊMIO APOSENTADORIA DOS SERVI DORES DA CEDAE, DE ACORDO COM AS REGRAS",2018,1
30,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzE=&i=MjA4MjMxNQ==&s=OGZhODM2NDNkZmQ0MjI0OTRmY2VkODU5ZWI4Nzk3MTg=&tb=cedae,22/01/2018,31,2082315,12,I - Edital,"° SUPMANOT/01087631 à Compa nhia Estadual de Águas e Esgotos - CEDAE, informando que o pro cedimento Administrativo n° E-07/510646/2011, referente a Licença",2018,1
31,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzI=&i=MjA4MjEyNQ==&s=ZGE4NmFkMTA0ODY5NWU4NjI4NDNhZjRlZDdiNWYwZGQ=&tb=cedae,22/01/2018,32,2082125,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: Contrato CEDAE nº 003/2018 (DF).

  PARTES: COMPANHIA",2018,1
32,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzI=&i=MjA4MjMzMA==&s=MmUxY2FhMGZiN2E3MjdiNDAxOWU5YTlhMzlmZTE2MTQ=&tb=cedae,22/01/2018,32,2082330,12,I - Extrato de Termo Aditivo,"- CEDAE.

  OBJETO: ""Alteração da sistemática da prestação dos serviços de ar recadação a serem feitos pelo BANCO, tendo em vista o término da vigência",2018,1
33,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzI=&i=MjA4MjMzMQ==&s=M2UzYTM0Y2JkMjk4ZWU5Y2U2YjQzMGU5M2UyNzFiYjI=&tb=cedae,22/01/2018,32,2082331,12,I - Extrato de Termo Aditivo,"CEDAE nº 012/2016 (DT).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e as empresas reunidas através do CONSÓRCIO COLLET - PB.

  OBJETO",2018,1
34,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzI=&i=MjA4MjMzMw==&s=N2ZlMjA1ZTUyYTAyZmM3NjA1NGEzMjNlNTE3ZjZlMzg=&tb=cedae,22/01/2018,32,2082333,12,I - Extrato de Termo Aditivo,"CEDAE nº 011/2016 (DT).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e as empresas reunidas através do CONSÓRCIO TELAR-CON TRACTA.

  OBJETO",2018,1
35,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0yMg==&j=MTI=&p=MzI=&i=MjA4MjM5NA==&s=NGEyZTI0MjdjY2U2NjkxMjk4Y2IyZGVmMGY2MTQxMDc=&tb=cedae,22/01/2018,32,2082394,12,I - Aviso,"dos serviços prestados pela CEDAE a ser executado na forma indireta por pessoa jurídica, sob o regime de empreitada por preço unitário.

  A ASSESSORIA",2018,1
36,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xOQ==&j=MTI=&p=MTk=&i=MjA4MjAxNA==&s=N2EwYmMxNjRiMGYzMjNkOThlOGNmMzBmYjcxZmZkOTU=&tb=cedae,19/01/2018,19,2082014,12,I - Aviso,"trans mitida em tempo real no link Home - Sessões Regulatórias - Sessão ao Vivo.

  MUNICÍPIOS DA ÁREA DE CONCESSÃO DA CEDAE

  ANGRA DOS REIS, APERIBÉ",2018,1
37,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xOQ==&j=MTI=&p=MzM=&i=MjA4MjAwMg==&s=ZDU5NGFiMGUxYzg4OTQxZjUyMzI2NTI3Zjc4OGZmODc=&tb=cedae,19/01/2018,33,2082002,12,I - Extrato de Termo Aditivo,"CEDAE nº 005/2013 (DF).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a ERNST & YOUNG AUDITORES INDEPENDENTES S/S.

  OBJETO: ""Reajustamento",2018,1
38,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xOA==&j=MTI=&p=MjA=&i=MjA4MTczNg==&s=MmExMDgwMDFlNGE5ZjNkNGM0NTE1ZmI5ZGM1YmJiMTc=&tb=cedae,18/01/2018,20,2081736,12,I - Aviso,"/003/194/2017

  CEDAE



 

  E-12/003/318/2017

  CEDAE



 

  E-12/003/120/2017

  CEG



 

  E-12/003/121/2017

  CEG RIO



 

  E-12/003/402/2017

  CEG



 

  E",2018,1
39,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNw==&j=MTI=&p=MTQ=&i=MjA4MTUwNA==&s=YzFiMzFjOTQzMzk2Y2Q3ZThjY2E4NDM2MWVkOTcwZTg=&tb=cedae,17/01/2018,14,2081504,12,I - Despacho,"/004/ 6031/2013 - CENTRO EDUCACIONAL JOÃO COMBAT.

  PROCESSO N° E-24/004/ 2119/2015 - CIA ESTADUAL DE ÁGUAS E ESGOTOS CEDAE.

  PROCESSO N° E-24/004/ 4040",2018,1
40,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNw==&j=MTI=&p=Mzg=&i=MjA4MTM5Ng==&s=NDBmMGY2OThhZjNhMzI3NDEyNTUyNWY1YTFjODNhODQ=&tb=cedae,17/01/2018,38,2081396,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE TERMO ADITIVO

  * INSTRUMENTO: Aditivo nº 05 ao Contrato CEDAE nº 064/2014 (DF)

  PARTES",2018,1
41,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNw==&j=MTI=&p=Mzg=&i=MjA4MTQ1OQ==&s=NTMzNzM3NTdkNDljYjk2NTRlNzc4OGUwYWU4NTE3ZTg=&tb=cedae,17/01/2018,38,2081459,12,I - Aviso,"dos interessados no Portal de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado",2018,1
42,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNg==&j=MTI=&p=NQ==&i=MjA4MTI3Mw==&s=YmEwNmViN2Y5ZDg4Y2Y2NDExYjIzNzhiMDlhYjcwMzQ=&tb=cedae,16/01/2018,5,2081273,12,I - Despacho,". E IND. DO BRASIL S/A - DRA. ELLEN CRISTINA GONÇALVES PIRES - OAB/SP 131.600.

  PROCESSO N° E-24/004/ 3915/2015 - COMPANHIA EST. DE ÁGUA E ESGOTOS CEDAE",2018,1
43,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNg==&j=MTI=&p=Ng==&i=MjA4MTI2NA==&s=MWNiZGE0MzU1OTRhZmE2NDg2Njk1MTdmMDg4ZTc0ZDk=&tb=cedae,16/01/2018,6,2081264,12,I - Despacho,"/004/ 87/2015 - VIAÇÃO CRUCERO DEL NOR TE.

  PROCESSO Nº E- 24/004/ 97/2016 - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE.

  PROCESSO Nº E- 24/004 / 2189",2018,1
44,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNg==&j=MTI=&p=Ng==&i=MjA4MTI4Mw==&s=Y2Q1YzQ0NGVjNjUxNTExYmJlYjc0MWNjZTU2ZDkxZDE=&tb=cedae,16/01/2018,6,2081283,12,I - Despacho,"/2016 - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE.

  PROCESSO Nº E- 24/004 / 1536/2014 - ACADEMIA ACQUA DANNY´S LTDA.

  PROCESSO Nº E-24/0 04/ 256",2018,1
45,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNg==&j=MTI=&p=MjI=&i=MjA4MTIxNg==&s=ZGExN2YzYzUzZTA3ZjI1YTM5MmY4NWM4YzQ0ODQ3ODQ=&tb=cedae,16/01/2018,22,2081216,12,I - Aviso,"no Portal de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante",2018,1
46,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNg==&j=MTI=&p=MjI=&i=MjA4MTIxNw==&s=MmNiNmJiNjk3NTcxZmIzNmFkM2FkZTM0MmEwOWM1YzA=&tb=cedae,16/01/2018,22,2081217,12,I - Aviso,"de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas",2018,1
47,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNQ==&j=MTI=&p=MTc=&i=MjA4MTEzNQ==&s=NmE3OTdlZDI3MWRkZThjZTM0N2VjYjE5NTE2MDViZWI=&tb=cedae,15/01/2018,17,2081135,12,I - Despacho,"e sete mil reais e quatro cen tavos), em favor da AMPLA - ENERGIA E SERVIÇOS S.A.., referente ao ?FORNECIMENTO DE ENERGIA ELÉTRICA EM INSTALAÇÕES DA CEDAE",2018,1
48,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNQ==&j=MTI=&p=MTc=&i=MjA4MTAyMg==&s=NTYxOTFiOGZlZTllNjdhNzBjYzA3OTllNWY2ZTlmZDg=&tb=cedae,15/01/2018,17,2081022,12,I - Despacho,"- DISTRIBUIDORA DE ENERGIA S.A., referente ao ? FORNECIMENTO DE ENERGIA ELÉTRICA EM INSTALAÇÕES DA CEDAE, COM TENSÃO INFERIOR A 69 KV (CLIENTES CATIVOS), DENTRO",2018,1
49,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNQ==&j=MTI=&p=MjE=&i=MjA4MDk4MQ==&s=NDdjNmVkNGNjNGFkOTY0MDc2ZjVhNTI3OGY3NGZlYzU=&tb=cedae,15/01/2018,21,2080981,12,I - Aviso,"DE IPANEMA?.

 A ASSESSORIA DE LICITAÇÕES comunica que encontra-se à dispo sição dos interessados, no site www.cedae.com.br/licitacao, a ERRATA Nº 2 ao edital",2018,1
50,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNQ==&j=MTI=&p=MjE=&i=MjA4MDk2Ng==&s=ZWI0NjgyMTZmYzE5Yjg1Mjk0MDQyMWI2YjM4YmRhNzY=&tb=cedae,15/01/2018,21,2080966,12,I - Aviso,"de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas",2018,1
51,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wMS0xNQ==&j=MTI=&p=MjE=&i=MjA4MDk3OQ==&s=OTI2MjE5MDBiY2E0ZDBhNGI5Y2MyZjZkY2UzYTY3MWY=&tb=cedae,15/01/2018,21,2080979,12,I - Aviso,"de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas",2018,1
